ID	ISBN	Price	Title	Teaser	Auth_1	Auth_2	Auth_3	Review	Reviewer	Issue_date	Issue	Record_type	Sub_headline	Headline	Publisher	Pub_date	Categories	SubCategories	Metadata	Image	Field21	Image2	Image3	Image4	Image5	Audio1
3146	1572332794	$32.00	Two Germans in the Civil War:  The Diary of John Daeuble and the letters of Gottfried Rentschler, 6th Kentucky Volunteer Infantry		Reinhart, Joseph R.			Joseph R. Reinhart has translated and edited the writings of John Duble and Gottfried Rentschler.  One third of the 6th Kentucky Volunteer Infantry were German immigrants serving in the West.  The diary and letters record the action of these soldiers around Chattanooga and the Atlanta Campaign.		Fall 2004	2004-09-01	Annotation			University of Tennessee Press					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TwoGermansintheCivilWar.jpg"">"						
1320	1570034508	$12.95	A Memoir of the Last Year of the War of Independence in the Confederate States of America		Early, Jubal A.			Jubal A. Early's autobiography was one of the first major war biographies printed by either side after the war. Devoted to redress issues of southern defeat, Early's work provides a look at war scenes, politics, and templates for rethinking the South. This reprint features a new introduction from noted historian Gary W. Gallagher.		Spring 2002	2002-03-01	Annotation			University of South Carolina Press					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/JubalEarlyMemoiroftheLastYear.jpg"" border=0>"						
3554	1931464200	$29.99	The Confederate LeMat Revolver		Adams, Doug			Judged by the New Orleans Military Board to be an important improvement on Colt's revolver, the pistol designed by French physician Jean Francois Alexander LeMat offered new hope to Confederates in search of a more effective sidearm.  Yet like its Southern patrons, the combination revolver and shotgun succumbed to competitors who boasted more funding and greater capital.  Doug Adams traces the life of LeMat, his struggle to secure financial backing for the unique firearm, and the Frenchman's wartime adventures alongside celebrated leaders of the Confederacy.		Spring 2006	2006-06-09	Annotation			Mowbray Publishing					"<img hspace=6 align=LEFT width=161 height=206 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheConfederateLeMat.jpg"">"						
1147	803261756	$12.00	A Maryland Boy in Lee's Army: Personal Reminiscences of a Maryland Soldier in the War between the States, 1861-1865		Booth, George Wilson			Just 16 years old at enlistment, Baltimore native George Wilson Booth cast his lot with the fledgling Confederacy, and headed south in time to participate in First Manassas. In later service with the CSA's 1st Maryland Infantry and 2nd Maryland Cavalry, as well as in staff roles, Booth earned the respect and notice of his superiors. This memoir, first composed in 1898, contains Booth's account of four years' service in such campaigns as the Shenandoah Valley, Seven Days, Second Manassas, Gettysburg, Cold Harbor, and Richmond.		Summer 2001	2001-06-01	Annotation			Bison					"<img hspace=6 align=LEFT width=158 height=244 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/MarylandBoysLeesArmy0803261756.jpg"" border=0>"						
3329	1928751C59	$19.95	A Soldier's Life, 1861-1865: The Civil War Diaries and Reminiscences of Kendrick Wade Brown, Citizen of Alexandria Bay, New York, and Ames, Iowa		Klaas, Janet E.	Munson, Barbara N., Editors		K.W. Brown served in three New York regiments and fought his final battle at Petersburg, where he sustained his only injuries of the war. Along with his family history and many photographs, this book includes Brown's wartime diaries and the memoirs he published in the Ames, Iowa, newspaper.		Summer 2005	2005-04-27	Annotation			Farwell T. Brown					"<img hspace=6 align=LEFT width=161 height=226 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ASoldiersLife.jpg"">"						
2788	195134044	$35.00	Nat Turner: A Slave Rebellion in History and Memory		Greenberg, Kenneth S. ,  Editor			Kenneth S. Greenberg has compiled a collection of essays by twelve scholars covering all aspects of the 1831 Nat Turner slave rebellion. Greenberg and others emphasize how little we know about this 31 year old slave who claimed to be chosen by God to rid the young nation of slavery. In fact, so little is known that even his real name is a mystery.  These essays place the importance of this revolt into historical context and examine why it still captures our imagination.		Fall 2003	2003-09-01	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/NatTurner.jpg"">"						
3025	817350640	$19.95	Southwest Virginia's Railroad: Modernization and the Sectional Crisis in the Civil War Era		Noe, Kenneth W.			Kenneth W. Noe, co-editor of The Civil War in Appalachia, examines the construction of the Virginia and Tennessee Railroad in the 1850's.  Noe finds that the railroad reoriented the economy of Southwest Virginia around stable crops and slavery.  He concludes that this led to regional support of secession.  This is a new paperback edition of the book originally published in 1994.		Summer 2004	2004-05-01	Annotation			University of Alabama Press					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/SouthwestVirginiasRailroad.jpg"">"						
2631	081312221X	$22.00 hardcover	Johnny Green of the Orphan Brigade:  The Journal of a Confederate Soldier		Masterson, Kent, ed.	Kirwan, A.D., ed.	Kirwan, Brown, ed.	Kentucky's Confederate Orphan Brigade was particularly idolized in its time. This journal gives the common soldier's perspective from such notable conflicts as Shiloh and Chickamauga. A.D. Kirwan provides explanatory notes.		Summer 2002	2002-06-01	Annotation			University Press of Kentucky					"<img hspace=6 align=LEFT width=161 height=256 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ADKirwanJohnnyGreenoftheOrphanBrigade.jpg"">"						
1070	873386876	$25.00	At Custer's Side: The Civil War Writings of James Harvey Kidd		Wittenberg, Eric J.			"Kidd's is one of the latest in a flurry of books recently published on one of America's most colorful cavalrymen, George Armstrong Custer. This collection of commemorative speeches and essays provides insight into the building of the legend of ""Yellow Hair"" himself."		Fall 2001	2001-09-01	Annotation			The Kent State University Press					"<img hspace=6 align=LEFT width=161 height=222 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/AtCusterSide.jpg"" border=0>"						
3119	971679061	$14.95	Honor & Glory:  A Civil War Novel		Murphy, Kim			Kim Murphy has published a new novel in her series.  The novel picks up in the aftermath of Fredericksburg and continues the story of two sisters, Amanda and Alice, one betrothed to a Union officer and the other confronted with the destruction of her home by the North.		Fall 2004	2004-07-29	Annotation			Coachlight Press					"<img hspace=6 align=LEFT width=161 height=249 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/HonorandGlory.jpg"">"						
2802	786414804	$35.00	The Union Prison at Fort Delaware: A Perfect Hell on Earth		Temple, Brian			Largely neglected by historians, the story of the Union POW camp at the entrance of the Delaware River is finally investigated. Concentrating on the conditions of prisoners and guards alike, Temple recounts the commanding general's largely failed efforts to keep the prison clean and to keep the prisoners fed at this camp known by some as the Andersonville of the North.		Fall 2003	2003-09-01	Annotation			McFarland and Company					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheUnionPrisonAtFortDelaware.jpg"">"						
1317	252070119	$18.95	The Saints and the Union:  Utah Territory during the Civil War		Longy, E.B.			Largely written in terms of Utah's two principal figures during the War, Brigham Young and the Irishman General Patrick Edward Connor, this history comes straight from the sources. This is an important piece in the puzzle of understanding the Civil War in the West.		Spring 2002	2002-03-01	Annotation			University of Illinois Press					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/SaintsandtheUnion.jpg"">"						
3291	873515080	$14.95	This Business of War: Recollections of a Civil War Quartermaster		Le Duc, William G.			Le Duc's memoirs, <b>This Business of War</b>, were originally published in 1963. At the outbreak of the Civil War, he volunteered in the Union army's Quartermaster Department and served for the duration of the conflict. Later, Le Duc was appointed the U.S. Commissioner of Agriculture.		Spring 2005	2005-01-31	Annotation			Minnesota Historical Society Press					"<img hspace=6 align=LEFT width=161 height=257 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ThisBusinessofWar.jpg"">"						
3618	195167937	$12.95	Walt Whitman's Memoranda During the War		Coviello, Peter, ed.			Learning of the wounding of his brother, Walt Whitman abandoned his Brooklyn tenement for the blood-soaked battlefields of the Civil War.  There, he transformed the agony, heroism, and confusion of battle into vivid journal entries and general correspondence.  Editor Peter Coviello includes Whitman's celebrated speech The Death of Abraham Lincoln as well as poems that shed additional light onto one of America's darkest hours.		Fall 2006	2006-09-01	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=240 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/WaltWhitman.jpg"">"						
1142	807125377	$39.95	The Slave Power: The Free North and Southern Domination, 1780-1860		Richards, Leonard L.			"Leonard L. Richards revisits the subject of southern domination in American politics during the early republic and antebellum years, attributing the phenomenon to such factors as the support of northern Democrats and Whigs for pro-slave legislation, the three-fifths slave representation rule in the House of Representatives, and the allocation of two senators to each state. The influx of immigrants into northern states and the concomitant rise of the Republican Party, which drew its support almost exclusively from north of the Mason-Dixon, cracked the ""Slave Power"" in Congress---and the 1860-61 secession of southern states crumbled it forever."		Summer 2001	2001-06-01	Annotation			Louisiana State University Press					"<img src=""/civilwarbookreview/images/jackets/SlavePower0807125377.jpg"" width=""158"" height=""241"" align=""left"">"						
3015	393048683	$25.95	Lincoln's Avengers: Justice, Revenge, and Reunion after the Civil War		Leonard, Elizabeth D.			Leonard's study reveals a rich tapestry of characters involved in the trail of the conspirators in the aftermath of Lincoln's assassination.  Among the prominent figures featured are Dr. Samuel Mudd, Mary Surratt, President Andrew Johnson, and the sworn avenger of Lincoln, Judge Advocate General Joseph Holt.		Summer 2004	2004-05-01	Annotation			W.W. Norton & Company					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/LincolnsAvengers.jpg"">"						
2950	786416440	$45.00	The Shenandoah Valley Campaign in 1864		Lepa, Jack H.			Lepa's book encompasses all of the combat that occurred in the Shenandoah Valley in 1864.  The study concentrates on the individual soldier's experience in the conflict on both sides and includes commentary on the battles of New Market, Winchester, Fisher's Hill, and Cedar Creek.		Spring 2004	2004-02-03	Annotation			McFarland & Company, Inc.					"<img hspace=6 align=LEFT width=161 height=231 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheShenandoahValleyCampaignin1864.jpg"">"						
1071	1577470621	$7.95	Little Round Top: A Detailed Tour Guide		Adelman, Garry E.			Licensed battlefield tour guide Garry E. Adelman presents an easy-to-follow aid, complete with photographs and maps, for the exploration of Little Round Top. Adelman takes pains to present troop placement beside modern day photographs to help the tourist grasp the reality of battle.		Fall 2001	2001-09-01	Annotation			Thomas Publications					"<img hspace=6 align=LEFT width=161 height=261 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/LittleRoundTop.jpg"" border=0>"						
2573	743223608	$50.00 hardcover	Images From the Storm:  Private Robert Knox Sneden		Bryan, Charles F.	Kelly, James	Lankford, Nelson D.	Like its predecessor <i>Eye of the Storm</i> (Free Press, ISBN 0684863650, $37.50 hardcover), <b>Images From the Storm</b> features excerpts of Private Robert Knox Sneden's personal writings besides some of his most influential renditions of Civil War life. The sequeal offers less commentary, and more reproductions of Sneden's work. Some of the illustrations have been enlarged so the reader may more easily appreciate the details of the works.		Winter 2002	2002-12-01	Annotation			Simon & Schuster					"<img hspace=6 align=LEFT width=161 height=163 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/JamesKellyImagesfromtheStorm.jpg"">"						
2467	967967511	$18.95	Lincoln's Quest for Union:  A Psychological Portrait		Strozier, Charles B.			"Lincoln's ""own ambivalent quest for union -- with his dead mother, his bride, his alienated father -- gace meaning to the nation's turbulance"" as the Civil War approached, according to Charles B. Stroizer's interpretive biography of the 16th president. Available in revised edition."		Summer 2001	2001-06-01	Annotation			Paul Dry Books					"<img hspace=6 align=LEFT width=161 height=244 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/StrozierLincoln'sQuestforUnion.jpg"">"						
4594	9781889020280	$19.95 softcover	Lincoln’s Labels: America’s Best Known Brands and the Civil War (now in paper)		James M. Schmidt			Lincoln’s Labels: America’s Best Known Brands and the Civil War (now in paper)		Summer 2010	2010-08-01	Annotation			Edinborough Press					"<img hspace=6 align=LEFT width=161 height=244 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/LincolnsLabels.jpg"">"						
1162	1575055538	$5.95	Voice of Freedom: A Story about Frederick Douglass		Weidt , Maryann N.			Literate and strong-willed, Frederick Douglass's 1838 escape from slavery in Baltimore foreshadowed a lifetime of political activism for such causes as abolitionism, black equality, and women's suffrage. Written for younger children, Maryann N. Weidt's biography captures Douglass's untiring energy and passion. Page-sized drawings by Jeni Reeves enhance the text, which concludes with a bibliography and index.		Summer 2001	2001-06-01	Annotation			First Avenue Editions					"<img hspace=6 align=LEFT width=158 height=234 alt=""Product Cover"" src=""/civilwarbookreview/images/jackets/VoiceOfFreedom1575055538.jpg"" border=0>"						
3586	873388429	$39.00	Banners South: A Northern Community War		Raus, Edmund J., Jr.			Little more than a remote outpost in central New York, the rural town of Courtland was home to dozens of men who fought for the 23rd New York Volunteers during the Civil War.  Their story, however, goes beyond their battlefield exploits at Antietam and Fredericksburg; the experiences of the 23rd can only be understood fully, suggests author Edmund J. Raus, Jr., when placed in a broader historical context that includes topics such as civilians' attitudes about race and the difficulties that faced soldiers returning home.		Fall 2006	2006-09-01	Annotation			Kent State University Press					"<img hspace=6 align=LEFT width=161 height=244alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/BannersSouth.jpg"">"						
2339	788418068	$18.50	Give My Kind Regards to the Ladies: The Life of Littleton Quinton Washington		Turk, David Sott			Littleton Quinton Washington û a young adventurer in gold rush-era San Francisco, chief clerk of the Confederate States of America during the Civil War, journalist, and descendant of the nation's first president û has remained a relatively unknown figure in public history. David Scott Turk aims to introduce us to this influential character of his time. The text is augmented with two genealogical charts, a bibliography, and index.		Fall 2002	2002-09-01	Annotation			Heritage Books					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GiveMyKindRegards.jpg"">"						
3474	1596290536	$16.99	Civil War Milledgeville: Tales from the Confederate Capital of Georgia		Harrington, Hugh T.			Local historian and author Hugh T. Harrington shows how the tensions of the Civil War worked themselves out in the city of Milledgeville, Ga.  Harrington attempts to reveal at a personal level how the war affected the Georgia capital.		Winter 2006	2006-01-11	Annotation								"<img hspace=6 align=LEFT width=161 height=247 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CivilWarMilledgeville.jpg"">"						
1077	743212983	$23.00	Lincoln's Greatest Speech:  The Second Inaugural		White, Ronald C.			Long overshadowed by his speech at Gettysburg, Lincoln's Second Inaugural Address is revealed here to be the masterpiece of a great leader. In it he blames the whole nation for the War and, most importantly, offers a moral framework for peace and reconciliation.		Spring 2002	2002-03-01	Annotation			Simon & Schuster					"<img hspace=6 align=LEFT width=161 height=251 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/Lincolnsgreatestspeech2.jpg"">"						
2583	252026322	$34.95 hardcover	The Southern Debate Over Slavery, Vol. 1		Schweninger, Loren			Loren Schweninger presents southern legislative petitions from the Revolutionary War to the beginning of the Civil War. These documents show a wide range of individuals and concerns in a forthright manner that many scholars will find valuable in the study if race, slavery, gender, and the antebellum years.		Winter 2002	2002-12-01	Annotation			University of Illinois Press					"<img hspace=6 align=LEFT width=161 height=249 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/SchweningerTheSouthernDebateoverSlavery.jpg"">"						
2924	803280246	$17.95	Curmudgeons, Drunkards, & Outright Fools: Courts-Martial of Civil War Union Colonels		Lowry, Thomas P.	Davis, William C.		Lowry presents the stories of 50 colonels who were a part of a court-martial during the Civil War.  Each colonel's activity and the basics from the case are presented.  In addition to these narratives the author also provides a statistical analysis of court-martials in the Union army.		Spring 2004	2004-02-03	Annotation			University of Nebraska Press					"<img hspace=6 align=LEFT width=161 height=246 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CurmudgeonsDrunkardsandOutrightFools.jpg"">"						
2410	873387392	$14.00	A Fighter from Way Back: The Mexican War Diary of Lt. Daniel Harvey Hill, 4th Artillery, USA		Hughes Jr., Nathaniel Cheairs  Editor	Johnson, Timothy D.  Editor		Lt. Daniel Harvey Hill, a graduate of the renowned West Point Class of 1842 and eventual Confederate General recounted his experiences as a young soldier in the Mexican War. This published edition of his early journal offers a portrait of the soldier before he earned the nickname of Lee's Maverick General.		Spring 2003	2003-03-01	Annotation			Kent State University Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/AFighterFromWayBack.jpg"">"						
2486	865546932	$34.95	A Meteor Shining Brightly:  Essays on Major General Patrick R. Cleburne		Joslyn, Mauriel Phillips			Major General Patrick F. Cleburne of the Confederate Army was one of the most respected Irishmen to serve in the Civil War.  This collection of essays, organized in chronological order, from such noted contributors as William Lee White and Althea D. Sayers, follows Cleburne's life from lowly Irish origns to distinguished service with the Army of Tennessee.		Fall 2001	2001-09-01	Annotation			Mercer University Press					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MaurielJoslynAMeteorShiningBrightly.jpg"">"						
3330	078642026X	$45.00	Abraham Lincoln, President-Elect: The Four Critical Months from Election to Inauguration		Mansch, Larry D.			Mansch examines Lincoln's preparation for presidency by focusing on the campaigning the President-elect did <i>after</i> he won the election. Lincoln traveled through the Northern country on his way to Washington drawing strength from his supporters and gauging the emotions of the Union.		Summer 2005	2005-04-27	Annotation			McFarland & Company, Inc.					"<img hspace=6 align=LEFT width=161 height=234 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/AbrahamLincolnPresidentElect.jpg"">"						
3354	813026822	$55.00	Myths of the Plantation Society: Slavery in the American South and the West Indies		Dessens, Nathalie			Many constituents of Southern society pulled together to preserve and mythologize slave society. Dessens evaluates the systems of slavery in the American South and West Indies to understand why a comparable mythical characterization of West Indian slave society did not develop as it did in the American South.		Summer 2005	2005-04-27	Annotation			University Press of Florida					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MythsofthePlantationSociety.jpg"">"						
3110	195129210	$28.00	Dorothea Dix:  Advocate for Mental Health Care		Muckenhoupt, Margaret			Margaret Muckenhoupt's biography of social activist Dorothea Dix is a part of Oxford University Press's series of short biographies, Oxford Portraits.  Dix lived through most of the 19th century and is primarily remembered for her role in improving health care for people with mental illnesses, she also served as a Union nurse and was a best-selling author.		Fall 2004	2004-07-29	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=236 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/DorotheaDix.jpg"">"						
3043	312320477	$13.95	Wilderness Run: A Novel		Hummel, Maria			Maria Hummel's 2002 acclaimed novel is now available in paperback.  The novel begins in the winter of 1859 and follows the trials and tribulations of two rich Vermont cousins throughout the Civil War.  One cousin serves within the Union army and the other volunteers as a nurse.		Summer 2004	2004-05-01	Annotation			St. Martin's Griffin					"<img hspace=6 align=LEFT width=161 height=249 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/WildernessRun.jpg"">"						
2596	674007204	$17.00	Born in Bondage:  Growing Up Enslaved in the Antebellum South		Schwartz, Marie Jenkins			Marie Jenkins Schwartz studies the life of children born into slavery. These children were torn between the desires of family and slave owners. Exploring such issues as the threat of seperation, Schwartz chronicles the pitfalls and economic pressures that influenced the lives of slaves' children.		Winter 2002	2002-12-02	Annotation			Harvard University Press					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/SchwartzBorninBondage.jpg"">"						
3186	974723606	$19.95	Guide to Civil War Nashville		Zimmerman, Mark			Mark Zimmerman's book serves as both a figurative guide to the reader who wishes to tour Nashville's historic sites through the book's pages or as a literal companion on a physical tour. With photographs, maps, and historical explanation, <b>Guide to Civil War Nashville</b> highlights major aspects of the 1864 Battle of Nashville and the Union occupation of the city from 1862 to 1865.  Also included is contact information for all Civil War Sites throughout the Middle Tennessee area.		Winter 2005	2004-12-01	Annotation			Battle of Nashville Preservation Society					"<img hspace=6 align=LEFT width=161 height=209 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GuidetoCivilWarNashville.jpg"">"						
3139	890293287	$11.95	The 4th Michigan Infantry<br> at the Battle of New Bridge, Virginia, May 24, 1862		Bertera, Martin Nino			Martin Nino Bertera has written a brief history of the 4th Michigan Infantry's role in a battle of the Peninsula Campaign.  George Armstrong Custer played a prominent part in the action around New Bridge.  Bertera has included several photographs and illustrations.		Fall 2004	2004-09-01	Annotation			TillieAgnes Press					"<img hspace=6 align=LEFT width=161 height=246 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/The4thMichiganInfantry.jpg"">"						
2846	306812401	$20.00	Gettysburg July 1		Martin, David G.			Martin provides a detailed description of the action of the first day of the Battle of Gettysburg.  This history reconstructs the battle in detail at the regimental level using primary, first hand descriptions of the battle.		Winter 2004	2003-12-01	Annotation			Da Capo Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/GettysburgJuly1.jpg"">"						
3106	788425137	$28.50	"Civil War and Living History Reenacting:  About ""People of Color"", How to Begin û What to Wear û Why Reenact"		Fears, Mary L. Jackson			Mary L. Jackson Fears has written a guide book for Civil War Era historical reenactments for African Americans.  The book includes brief biographies of black historical figures and the ways and means of accurate reenacting.		Fall 2004	2004-07-29	Annotation			Heritage Books, Inc.					"<img hspace=6 align=LEFT width=161 height=208 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/CivilWarandLivingHistoryReenacting.jpg"">"						
3279	871351167	$33.00	John Horry Dent: South Carolina Aristocrat on the Alabama Frontier		Mathis, Ray			Mathis's book examines the financial and social existence of John Horry Dent. Despite having aristocratic lineage, marrying into the wealth of 45 slaves, and successfully starting several plantations in Barbour County, Alabama, Dent never fully trusted the system of slavery. As a result, he invested the profits of his plantations in banks and loans as opposed to putting it back into the agriculture. After the war, Dent moved to north Georgia where he believed yeoman farming had always thrived without slavery.		Spring 2005	2005-01-31	Annotation			The University of Alabama Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/JohnHorryDent.jpg"">"						
3026	1572332379	$21.00	Storming the Heights: A Guide to the Battle of Chattanooga		Spruill, Matt			Matt Spruill's guide describes the battle through the words of officers as published in the official record.  Spruill includes directions for travel around the Battle of Chattanooga Battlefield Park, as well a several black and white photographs and maps illustrating troop movements and positions.		Summer 2004	2004-05-01	Annotation			University of Tennessee Press					"<img hspace=6 align=LEFT width=161 height=241 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/StormingtheHeights.jpg"">"						
2569	553380184	$13.95	Grant:  A Novel		Byrd, Max			Max Byrd develops the last years of Ulysses S. Grant through the eyes of two fictional newspaper writers. These outside correspondents provide the audience with a more complete view of the complications and conflicts that marked the last years of Grant's life. See William D. Bushnell's full review in our Summer 2000 issue.		Winter 2002	2002-12-01	Annotation			Bantam Books					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MaxByrdGrant.jpg"">"						
3023	553802089	$23.95	Shooting the Sun		Byrd, Max			Max Byrd's novel spans from the streets of Victorian London to the American Southwest.  Set in the 1840's, the novel follows an English inventor, Charles Babbage, as he sets off to test a new invention with the help of heroine Selena Cott as they pursue a predicted solar eclipse.		Summer 2004	2004-05-01	Annotation			Bantam Books					"<img hspace=6 align=LEFT width=161 height=245 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/ShootingtheSun.jpg"">"						
3044	313321051	$64.95	Women and the American Civil War: An Annotated Bibliography		McDevitt, Theresa			McDevitt's reference is extensive and exhaustive bibliography.  She has divided her book into several section, each dealing with a different aspect of women's involvement such as Soldier Aid, Economic Challenges and Opportunities, Women in the War Zone, and Spies, Scouts, Smugglers, and Raiders.		Summer 2004	2004-05-01	Annotation			Praeger					"<img hspace=6 align=LEFT width=161 height=260 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheresaMcDevittWomenandtheCivilWar.jpg"">"						
3182	788425269	$19.50	Ever True: A Union Private and His Wife, Civil War Letters of Private Charles McDowell New York Ninth Heavy Artillery		Saunders, Lisa, Editor			McDowell's letters give details of family life and how it was affected by the war.  Transcribed by Lisa Saunders, the letters recall the emotions of Charles and his wife Nancy while they were separated from each other and their extended families.		Winter 2005	2004-12-01	Annotation			Heritage Books					"<img hspace=6 align=LEFT width=161 height=253 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/EverTrue.jpg"">"						
2869	1589801202	$23.00	We as Freemen: Plessy vs. Ferguson		Medley, Keith Weldon			Medley narrates the struggle of Homer Plessy and the Comite des Citoyens in their attempt to overcome legal segregation in the 1890's.  The group set up a test case to challenge Jim Crow laws in the Supreme Court.  However, Plessy v. Ferguson shares a similar fate in memory and history as <i>Scott v. Stanford</i> (the Dread Scott Decision) rather than <i>Brown v. Board of Education</i>.		Winter 2004	2003-12-01	Annotation			Pelican					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/WeasFreemenPlessyvsFerguson.jpg"">"						
2922	854202528	$25.00	Crossfire: A Civil War Anthology		The American Civil War Round Table (UK)			Members of the American Civil War Round Table (UK) contribute to this collection of essays.  The anthology has been published in celebration of the organization's 50th anniversary.		Spring 2004	2004-02-03	Annotation			Military Press					"<img hspace=6 align=LEFT width=161 height=61 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/cwbrdefault.jpg"">"						
1382	1577470710	$9.95, softcover	A Woman of Honor: Dr. Mary E. Walker and the Civil War		Graf, Mercedes			Mercedes Graf presents Dr. Mary E. Walker's life with the Union Army as a surgeon, her imprisonment, and her subsequent efforts to comfort families on both sides. Dr. Walker's story is especially unique in that she received the Medal of Honor.		Summer 2002	2002-06-01	Annotation			Thomas Publications					"<img hspace=6 align=LEFT width=161 height=242 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MercedesGrafAWomanofHonor.jpg"">"						
3189	813923085	$14.95	John Brown: The Legend Revisited		Peterson, Merrill D.			Merril D. Peterson's book, which was originally released in 2002, has been reprinted in paperback.  <b>John Brown: The Legend Revisited</b> depicts how Brown's very existence threatened the stability of the prewar South, and how his posthumous legacy has resonated throughout American History since the war.		Winter 2005	2004-12-01	Annotation			University of Virginia Press					"<img hspace=6 align=LEFT width=161 height=218 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/JohnBrown.jpg"">"						
2792	195161041	$29.95	The Rise and Fall of the American Whig Party: Jacksonian Politics and the Onset of the Civil War		Holt, Michael F.			Michl Holt's history of the American Whig Party, originally published in 1999, is now available in paperback. See the Fall 1999 Issue of <i>Civil War Book Review</i> for a complete review.		Fall 2003	2003-09-01	Annotation			Oxford University Press					"<img hspace=6 align=LEFT width=161 height=243 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/TheRiseAndFallOfTheAmericanWhigParty.jpg"">"						
2607	1572700580	$39.95 cassette tape	The Killer Angels Audio Edition		Sharra, Michael			Michl Shaara's Pulitzer Prize-winning novel is presented in an unabridged audio format. George Hearn reads this classic story of the battle of Gettysburg. The collection also features music from the <i>Gettysburg</i>.		Winter 2002	2002-12-01	Annotation			Audio Partners Publisher					"<img hspace=6 align=LEFT width=161 height=162 alt=""Product Cover"" border=0 src=""/civilwarbookreview/images/jackets/MichaelShaaraTheKillerAngels.jpg"">"						
